king,y,m,d,max,min,avg,maxmax,minmin,date
경종,1720,12,11,1.0,1.0,1.0,9.0,1.0,1720-12-11
고종,1864,02,01,5.0,1.0,2.3,23.0,1.0,1864-02-01
고종,1864,07,31,23.0,1.0,2.5172413793103448,23.0,1.0,1864-07-31
고종,1864,12,27,9.0,1.0,1.9411764705882353,10.0,1.0,1864-12-27
고종,1864,03,23,6.0,1.0,2.1052631578947367,14.0,1.0,1864-03-23
고종,1864,09,22,4.0,1.0,2.088235294117647,15.0,1.0,1864-09-22
고종,1864,01,04,10.0,1.0,2.081081081081081,10.0,1.0,1864-01-04
고종,1864,01,12,4.0,1.0,1.8611111111111112,10.0,1.0,1864-01-12
고종,1864,07,30,6.0,1.0,2.033333333333333,26.0,1.0,1864-07-30
고종,1864,05,11,6.0,1.0,1.9411764705882353,20.0,1.0,1864-05-11
고종,1864,11,15,6.0,1.0,2.0555555555555554,11.0,1.0,1864-11-15
고종,1864,11,16,7.0,1.0,2.1052631578947367,12.0,1.0,1864-11-16
고종,1864,03,22,8.0,1.0,2.5,11.0,1.0,1864-03-22
고종,1864,02,02,6.0,1.0,2.3333333333333335,13.0,1.0,1864-02-02
고종,1864,12,26,5.0,1.0,2.088235294117647,11.0,1.0,1864-12-26
고종,1864,12,18,7.0,1.0,2.411764705882353,13.0,1.0,1864-12-18
고종,1864,06,08,8.0,1.0,2.1315789473684212,24.0,1.0,1864-06-08
고종,1864,09,23,6.0,1.0,2.5454545454545454,19.0,1.0,1864-09-23
고종,1864,09,24,9.0,1.0,2.5945945945945947,17.0,1.0,1864-09-24
고종,1864,03,21,5.0,1.0,2.4545454545454546,16.0,1.0,1864-03-21
고종,1864,12,22,11.0,1.0,3.3333333333333335,15.0,1.0,1864-12-22
고종,1864,07,01,6.0,1.0,2.0,18.0,1.0,1864-07-01
고종,1864,09,30,8.0,1.0,2.138888888888889,20.0,1.0,1864-09-30
고종,1864,05,15,7.0,1.0,2.1538461538461537,13.0,1.0,1864-05-15
고종,1864,03,15,10.0,1.0,2.870967741935484,13.0,1.0,1864-03-15
고종,1864,02,05,5.0,1.0,2.210526315789474,13.0,1.0,1864-02-05
고종,1864,07,27,12.0,1.0,2.7096774193548385,14.0,1.0,1864-07-27
고종,1864,09,29,5.0,1.0,2.3421052631578947,12.0,1.0,1864-09-29
고종,1864,03,16,10.0,1.0,2.5,53.0,1.0,1864-03-16
고종,1864,11,12,8.0,1.0,2.142857142857143,11.0,1.0,1864-11-12
고종,1864,09,28,6.0,1.0,2.0,15.0,1.0,1864-09-28
고종,1864,12,11,6.0,1.0,2.230769230769231,9.0,1.0,1864-12-11
고종,1864,05,14,5.0,1.0,2.28125,11.0,1.0,1864-05-14
고종,1864,02,04,7.0,1.0,2.25,14.0,1.0,1864-02-04
고종,1864,03,17,7.0,1.0,2.2666666666666666,13.0,1.0,1864-03-17
고종,1864,07,28,6.0,1.0,1.8529411764705883,12.0,1.0,1864-07-28
고종,1864,05,12,5.0,1.0,1.967741935483871,17.0,1.0,1864-05-12
고종,1864,07,02,6.0,1.0,2.0,14.0,1.0,1864-07-02
고종,1864,11,13,7.0,1.0,2.5714285714285716,27.0,1.0,1864-11-13
고종,1864,03,18,5.0,1.0,2.0344827586206895,14.0,1.0,1864-03-18
고종,1864,06,07,5.0,1.0,2.081081081081081,10.0,1.0,1864-06-07
고종,1864,09,26,5.0,1.0,2.1666666666666665,15.0,1.0,1864-09-26
고종,1864,02,03,5.0,1.0,2.138888888888889,14.0,1.0,1864-02-03
고종,1864,05,13,6.0,1.0,2.484848484848485,20.0,1.0,1864-05-13
고종,1864,07,29,9.0,1.0,2.142857142857143,13.0,1.0,1864-07-29
고종,1864,12,29,6.0,1.0,2.085714285714286,13.0,1.0,1864-12-29
고종,1864,03,19,6.0,1.0,2.2285714285714286,16.0,1.0,1864-03-19
고종,1864,12,07,5.0,1.0,2.3142857142857145,22.0,1.0,1864-12-07
고종,1864,11,14,4.0,1.0,2.0833333333333335,12.0,1.0,1864-11-14
고종,1864,09,25,4.0,1.0,1.967741935483871,19.0,1.0,1864-09-25
고종,1864,01,31,8.0,1.0,2.4,13.0,1.0,1864-01-31
고종,1864,03,20,7.0,1.0,2.2,14.0,1.0,1864-03-20
고종,1864,09,27,4.0,1.0,1.84375,46.0,1.0,1864-09-27
고종,1864,06,30,4.0,1.0,1.7272727272727273,12.0,1.0,1864-06-30
고종,1864,10,12,6.0,1.0,1.8709677419354838,17.0,1.0,1864-10-12
고종,1864,11,17,8.0,1.0,2.4571428571428573,13.0,1.0,1864-11-17
고종,1864,08,04,8.0,1.0,2.357142857142857,14.0,1.0,1864-08-04
고종,1864,01,27,8.0,1.0,2.4054054054054053,12.0,1.0,1864-01-27
고종,1864,09,13,7.0,1.0,2.2857142857142856,13.0,1.0,1864-09-13
고종,1864,11,21,6.0,1.0,2.361111111111111,14.0,1.0,1864-11-21
고종,1864,03,31,7.0,1.0,2.096774193548387,14.0,1.0,1864-03-31
고종,1864,05,06,5.0,1.0,2.1666666666666665,12.0,1.0,1864-05-06
고종,1864,06,11,6.0,1.0,2.085714285714286,14.0,1.0,1864-06-11
고종,1864,09,12,9.0,1.0,2.4571428571428573,11.0,1.0,1864-09-12
고종,1864,08,05,8.0,1.0,2.103448275862069,16.0,1.0,1864-08-05
고종,1864,04,01,8.0,1.0,2.2903225806451615,18.0,1.0,1864-04-01
고종,1864,09,11,5.0,1.0,1.8888888888888888,18.0,1.0,1864-09-11
고종,1864,01,26,7.0,1.0,2.0294117647058822,11.0,1.0,1864-01-26
고종,1864,04,02,6.0,1.0,1.9090909090909092,16.0,1.0,1864-04-02
고종,1864,11,22,8.0,1.0,2.8529411764705883,15.0,1.0,1864-11-22
고종,1864,05,07,4.0,1.0,1.9189189189189189,12.0,1.0,1864-05-07
고종,1864,05,05,4.0,1.0,1.9428571428571428,17.0,1.0,1864-05-05
고종,1864,09,10,5.0,1.0,1.8125,14.0,1.0,1864-09-10
고종,1864,08,06,6.0,1.0,1.8387096774193548,17.0,1.0,1864-08-06
고종,1864,11,23,6.0,1.0,2.138888888888889,21.0,1.0,1864-11-23
고종,1864,06,12,10.0,1.0,2.3684210526315788,15.0,1.0,1864-06-12
고종,1864,04,03,5.0,1.0,2.0303030303030303,14.0,1.0,1864-04-03
고종,1864,01,25,9.0,1.0,2.066666666666667,17.0,1.0,1864-01-25
고종,1864,09,09,5.0,1.0,1.8064516129032258,17.0,1.0,1864-09-09
고종,1864,12,31,5.0,1.0,2.3076923076923075,15.0,1.0,1864-12-31
고종,1864,01,07,11.0,1.0,2.5714285714285716,14.0,1.0,1864-01-07
고종,1864,04,04,5.0,1.0,1.9393939393939394,15.0,1.0,1864-04-04
고종,1864,05,04,7.0,1.0,2.081081081081081,19.0,1.0,1864-05-04
고종,1864,11,24,7.0,1.0,2.3125,21.0,1.0,1864-11-24
고종,1864,06,26,5.0,1.0,1.9705882352941178,28.0,1.0,1864-06-26
고종,1864,09,08,8.0,1.0,2.2903225806451615,8.0,1.0,1864-09-08
고종,1864,06,27,5.0,1.0,2.25,17.0,1.0,1864-06-27
고종,1864,03,30,6.0,1.0,2.161290322580645,13.0,1.0,1864-03-30
고종,1864,06,28,7.0,1.0,2.2285714285714286,40.0,1.0,1864-06-28
고종,1864,09,14,5.0,1.0,1.945945945945946,13.0,1.0,1864-09-14
고종,1864,03,24,6.0,1.0,2.257142857142857,10.0,1.0,1864-03-24
고종,1864,09,20,6.0,1.0,2.3548387096774195,15.0,1.0,1864-09-20
고종,1864,06,06,5.0,1.0,2.096774193548387,13.0,1.0,1864-06-06
고종,1864,03,25,8.0,1.0,2.4705882352941178,14.0,1.0,1864-03-25
고종,1864,01,30,10.0,1.0,2.945945945945946,11.0,1.0,1864-01-30
고종,1864,08,01,6.0,1.0,2.1,13.0,1.0,1864-08-01
고종,1864,06,09,12.0,1.0,2.4571428571428573,14.0,1.0,1864-06-09
고종,1864,12,20,9.0,1.0,2.6578947368421053,11.0,1.0,1864-12-20
고종,1864,11,18,7.0,1.0,2.289473684210526,10.0,1.0,1864-11-18
고종,1864,09,19,11.0,1.0,2.0555555555555554,13.0,1.0,1864-09-19
고종,1864,06,19,6.0,1.0,2.388888888888889,16.0,1.0,1864-06-19
고종,1864,03,26,7.0,1.0,2.21875,14.0,1.0,1864-03-26
고종,1864,09,18,5.0,1.0,2.3,11.0,1.0,1864-09-18
고종,1864,05,09,5.0,1.0,1.8611111111111112,13.0,1.0,1864-05-09
고종,1864,12,24,9.0,1.0,2.2580645161290325,15.0,1.0,1864-12-24
고종,1864,08,02,4.0,1.0,1.7096774193548387,13.0,1.0,1864-08-02
고종,1864,03,27,8.0,1.0,2.1666666666666665,14.0,1.0,1864-03-27
고종,1864,03,29,4.0,1.0,1.8064516129032258,24.0,1.0,1864-03-29
고종,1864,11,20,5.0,1.0,1.864864864864865,28.0,1.0,1864-11-20
고종,1864,09,15,6.0,1.0,2.2432432432432434,14.0,1.0,1864-09-15
고종,1864,01,28,8.0,1.0,2.588235294117647,11.0,1.0,1864-01-28
고종,1864,08,03,4.0,1.0,1.967741935483871,13.0,1.0,1864-08-03
고종,1864,12,12,6.0,1.0,2.4444444444444446,14.0,1.0,1864-12-12
고종,1864,09,21,5.0,1.0,2.1315789473684212,18.0,1.0,1864-09-21
고종,1864,09,16,5.0,1.0,1.8888888888888888,33.0,1.0,1864-09-16
고종,1864,06,10,6.0,1.0,2.2285714285714286,30.0,1.0,1864-06-10
고종,1864,03,28,5.0,1.0,1.7,13.0,1.0,1864-03-28
고종,1864,09,17,7.0,1.0,2.2941176470588234,12.0,1.0,1864-09-17
고종,1864,11,19,6.0,1.0,2.4864864864864864,22.0,1.0,1864-11-19
고종,1864,06,29,5.0,1.0,1.9142857142857144,24.0,1.0,1864-06-29
고종,1864,01,29,10.0,1.0,2.8529411764705883,13.0,1.0,1864-01-29
고종,1864,05,08,4.0,1.0,1.6,12.0,1.0,1864-05-08
고종,1864,05,10,5.0,1.0,2.1470588235294117,14.0,1.0,1864-05-10
고종,1864,10,01,5.0,1.0,2.263157894736842,17.0,1.0,1864-10-01
고종,1864,01,02,17.0,1.0,2.59375,17.0,1.0,1864-01-02
고종,1864,07,09,6.0,1.0,2.0,46.0,1.0,1864-07-09
고종,1864,05,31,6.0,1.0,2.59375,13.0,1.0,1864-05-31
고종,1864,10,31,7.0,1.0,2.4411764705882355,11.0,1.0,1864-10-31
고종,1864,10,20,8.0,1.0,2.3548387096774195,13.0,1.0,1864-10-20
고종,1864,01,10,6.0,1.0,2.3461538461538463,16.0,1.0,1864-01-10
고종,1864,02,26,20.0,1.0,2.71875,20.0,1.0,1864-02-26
고종,1864,02,15,7.0,1.0,2.1666666666666665,14.0,1.0,1864-02-15
고종,1864,12,08,11.0,1.0,2.4324324324324325,13.0,1.0,1864-12-08
고종,1864,05,25,6.0,1.0,2.0,12.0,1.0,1864-05-25
고종,1864,10,19,9.0,1.0,2.1794871794871793,13.0,1.0,1864-10-19
고종,1864,07,16,4.0,1.0,1.7142857142857142,12.0,1.0,1864-07-16
고종,1864,02,27,7.0,1.0,2.323529411764706,15.0,1.0,1864-02-27
고종,1864,11,01,6.0,1.0,2.111111111111111,11.0,1.0,1864-11-01
고종,1864,07,08,7.0,1.0,2.111111111111111,18.0,1.0,1864-07-08
고종,1864,07,15,6.0,1.0,1.8235294117647058,23.0,1.0,1864-07-15
고종,1864,10,18,13.0,1.0,2.5135135135135136,13.0,1.0,1864-10-18
고종,1864,02,14,5.0,1.0,2.0303030303030303,16.0,1.0,1864-02-14
고종,1864,01,11,11.0,1.0,2.41025641025641,11.0,1.0,1864-01-11
고종,1864,05,24,5.0,1.0,1.9375,29.0,1.0,1864-05-24
고종,1864,01,03,8.0,1.0,2.310344827586207,11.0,1.0,1864-01-03
고종,1864,06,01,6.0,1.0,2.2,16.0,1.0,1864-06-01
고종,1864,11,02,7.0,1.0,2.4594594594594597,11.0,1.0,1864-11-02
고종,1864,10,17,12.0,1.0,2.4722222222222223,12.0,1.0,1864-10-17
고종,1864,07,17,7.0,1.0,1.967741935483871,16.0,1.0,1864-07-17
고종,1864,02,29,4.0,1.0,2.125,9.0,1.0,1864-02-29
고종,1864,10,16,14.0,1.0,2.4473684210526314,18.0,1.0,1864-10-16
고종,1864,02,13,7.0,1.0,2.2285714285714286,14.0,1.0,1864-02-13
고종,1864,03,01,8.0,1.0,2.2051282051282053,12.0,1.0,1864-03-01
고종,1864,05,23,6.0,1.0,2.3333333333333335,12.0,1.0,1864-05-23
고종,1864,10,15,10.0,1.0,2.6176470588235294,25.0,1.0,1864-10-15
고종,1864,02,28,9.0,1.0,2.6551724137931036,12.0,1.0,1864-02-28
고종,1864,02,25,8.0,1.0,2.303030303030303,13.0,1.0,1864-02-25
고종,1864,02,16,7.0,1.0,2.342857142857143,13.0,1.0,1864-02-16
고종,1864,10,21,8.0,1.0,2.870967741935484,10.0,1.0,1864-10-21
고종,1864,05,29,6.0,1.0,2.1025641025641026,15.0,1.0,1864-05-29
고종,1864,07,11,6.0,1.0,2.3636363636363638,14.0,1.0,1864-07-11
고종,1864,02,19,7.0,1.0,2.4545454545454546,12.0,1.0,1864-02-19
고종,1864,10,27,8.0,1.0,2.342857142857143,19.0,1.0,1864-10-27
고종,1864,10,26,8.0,1.0,2.358974358974359,17.0,1.0,1864-10-26
고종,1864,02,20,5.0,1.0,2.0588235294117645,22.0,1.0,1864-02-20
고종,1864,10,28,5.0,1.0,2.0588235294117645,15.0,1.0,1864-10-28
고종,1864,10,25,9.0,1.0,2.282051282051282,19.0,1.0,1864-10-25
고종,1864,05,28,8.0,1.0,2.35,10.0,1.0,1864-05-28
고종,1864,12,30,10.0,1.0,2.3333333333333335,16.0,1.0,1864-12-30
고종,1864,02,21,5.0,1.0,1.864864864864865,13.0,1.0,1864-02-21
고종,1864,02,18,12.0,1.0,2.7714285714285714,20.0,1.0,1864-02-18
고종,1864,07,12,5.0,1.0,2.057142857142857,28.0,1.0,1864-07-12
고종,1864,10,24,10.0,1.0,2.6666666666666665,21.0,1.0,1864-10-24
고종,1864,07,10,7.0,1.0,2.0285714285714285,16.0,1.0,1864-07-10
고종,1864,12,09,7.0,1.0,2.393939393939394,19.0,1.0,1864-12-09
고종,1864,02,22,8.0,1.0,2.0285714285714285,17.0,1.0,1864-02-22
고종,1864,05,26,6.0,1.0,2.2857142857142856,15.0,1.0,1864-05-26
고종,1864,10,30,8.0,1.0,2.292682926829268,12.0,1.0,1864-10-30
고종,1864,02,24,8.0,1.0,2.2222222222222223,16.0,1.0,1864-02-24
고종,1864,12,21,7.0,1.0,2.5625,15.0,1.0,1864-12-21
고종,1864,10,22,8.0,1.0,2.5833333333333335,13.0,1.0,1864-10-22
고종,1864,07,14,4.0,1.0,1.696969696969697,15.0,1.0,1864-07-14
고종,1864,11,03,7.0,1.0,2.8285714285714287,10.0,1.0,1864-11-03
고종,1864,02,23,3.0,1.0,1.6666666666666667,13.0,1.0,1864-02-23
고종,1864,02,17,11.0,1.0,2.6285714285714286,12.0,1.0,1864-02-17
고종,1864,10,23,7.0,1.0,2.0,22.0,1.0,1864-10-23
고종,1864,12,17,12.0,1.0,2.4444444444444446,12.0,1.0,1864-12-17
고종,1864,05,27,8.0,1.0,2.4166666666666665,15.0,1.0,1864-05-27
고종,1864,10,29,5.0,1.0,2.142857142857143,15.0,1.0,1864-10-29
고종,1864,05,30,5.0,1.0,2.0606060606060606,17.0,1.0,1864-05-30
고종,1864,07,13,4.0,1.0,1.8,24.0,1.0,1864-07-13
고종,1864,07,18,6.0,1.0,1.8064516129032258,23.0,1.0,1864-07-18
고종,1864,07,07,6.0,1.0,2.2432432432432434,16.0,1.0,1864-07-07
고종,1864,03,02,8.0,1.0,2.4615384615384617,15.0,1.0,1864-03-02
고종,1864,07,23,9.0,1.0,2.3142857142857145,21.0,1.0,1864-07-23
고종,1864,03,09,6.0,1.0,2.2432432432432434,13.0,1.0,1864-03-09
고종,1864,06,04,15.0,1.0,2.8157894736842106,15.0,1.0,1864-06-04
고종,1864,05,18,7.0,1.0,2.264705882352941,26.0,1.0,1864-05-18
고종,1864,10,06,6.0,1.0,2.4545454545454546,13.0,1.0,1864-10-06
고종,1864,01,09,6.0,1.0,2.21875,12.0,1.0,1864-01-09
고종,1864,03,10,7.0,1.0,2.4705882352941178,12.0,1.0,1864-03-10
고종,1864,02,08,8.0,1.0,2.4242424242424243,22.0,1.0,1864-02-08
고종,1864,07,24,17.0,1.0,3.142857142857143,17.0,1.0,1864-07-24
고종,1864,11,08,5.0,1.0,2.3870967741935485,13.0,1.0,1864-11-08
고종,1864,10,05,6.0,1.0,2.606060606060606,29.0,1.0,1864-10-05
고종,1864,03,11,6.0,1.0,2.2222222222222223,12.0,1.0,1864-03-11
고종,1864,07,04,6.0,1.0,2.4545454545454546,22.0,1.0,1864-07-04
고종,1864,05,17,6.0,1.0,1.9393939393939394,26.0,1.0,1864-05-17
고종,1864,10,04,7.0,1.0,2.588235294117647,13.0,1.0,1864-10-04
고종,1864,02,07,9.0,1.0,2.59375,19.0,1.0,1864-02-07
고종,1864,06,05,7.0,1.0,2.4054054054054053,14.0,1.0,1864-06-05
고종,1864,03,14,8.0,1.0,2.25,16.0,1.0,1864-03-14
고종,1864,07,26,10.0,1.0,1.9393939393939394,26.0,1.0,1864-07-26
고종,1864,12,15,4.0,1.0,2.388888888888889,15.0,1.0,1864-12-15
고종,1864,11,10,8.0,1.0,2.27027027027027,19.0,1.0,1864-11-10
고종,1864,07,03,6.0,1.0,2.0,15.0,1.0,1864-07-03
고종,1864,02,06,9.0,1.0,2.566666666666667,13.0,1.0,1864-02-06
고종,1864,11,07,7.0,1.0,2.4864864864864864,15.0,1.0,1864-11-07
고종,1864,12,16,6.0,1.0,2.2222222222222223,11.0,1.0,1864-12-16
고종,1864,05,16,8.0,1.0,2.128205128205128,11.0,1.0,1864-05-16
고종,1864,03,13,6.0,1.0,2.34375,9.0,1.0,1864-03-13
고종,1864,10,03,9.0,1.0,2.413793103448276,24.0,1.0,1864-10-03
고종,1864,07,25,9.0,1.0,2.3823529411764706,16.0,1.0,1864-07-25
고종,1864,03,12,8.0,1.0,2.1944444444444446,12.0,1.0,1864-03-12
고종,1864,11,09,10.0,1.0,2.5714285714285716,11.0,1.0,1864-11-09
고종,1864,10,02,7.0,1.0,2.6774193548387095,14.0,1.0,1864-10-02
고종,1864,11,11,6.0,1.0,2.1944444444444446,13.0,1.0,1864-11-11
고종,1864,10,07,10.0,1.0,2.25,31.0,1.0,1864-10-07
고종,1864,03,08,6.0,1.0,1.794871794871795,16.0,1.0,1864-03-08
고종,1864,10,14,11.0,1.0,2.72972972972973,16.0,1.0,1864-10-14
고종,1864,05,22,5.0,1.0,2.4594594594594597,13.0,1.0,1864-05-22
고종,1864,02,12,7.0,1.0,2.264705882352941,15.0,1.0,1864-02-12
고종,1864,06,02,6.0,1.0,2.3421052631578947,27.0,1.0,1864-06-02
고종,1864,10,13,8.0,1.0,2.4,15.0,1.0,1864-10-13
고종,1864,03,03,4.0,1.0,1.8529411764705883,21.0,1.0,1864-03-03
고종,1864,11,04,6.0,1.0,2.1176470588235294,14.0,1.0,1864-11-04
고종,1864,07,19,5.0,1.0,2.3333333333333335,13.0,1.0,1864-07-19
고종,1864,12,10,9.0,1.0,2.757575757575758,11.0,1.0,1864-12-10
고종,1864,03,04,5.0,1.0,2.189189189189189,13.0,1.0,1864-03-04
고종,1864,05,21,4.0,1.0,2.032258064516129,14.0,1.0,1864-05-21
고종,1864,07,20,5.0,1.0,1.9393939393939394,21.0,1.0,1864-07-20
고종,1864,02,11,6.0,1.0,2.2432432432432434,20.0,1.0,1864-02-11
고종,1864,10,11,6.0,1.0,2.4571428571428573,18.0,1.0,1864-10-11
고종,1864,07,06,8.0,1.0,2.1666666666666665,18.0,1.0,1864-07-06
고종,1864,12,25,6.0,1.0,2.0,17.0,1.0,1864-12-25
고종,1864,11,05,13.0,1.0,2.425,24.0,1.0,1864-11-05
고종,1864,07,05,4.0,1.0,1.8421052631578947,26.0,1.0,1864-07-05
고종,1864,10,08,4.0,1.0,2.0,13.0,1.0,1864-10-08
고종,1864,05,19,8.0,1.0,2.242424242424242,12.0,1.0,1864-05-19
고종,1864,03,07,6.0,1.0,2.057142857142857,31.0,1.0,1864-03-07
고종,1864,07,22,4.0,1.0,2.4,11.0,1.0,1864-07-22
고종,1864,11,06,9.0,1.0,2.3055555555555554,10.0,1.0,1864-11-06
고종,1864,02,09,10.0,1.0,2.875,15.0,1.0,1864-02-09
고종,1864,10,09,6.0,1.0,2.5294117647058822,18.0,1.0,1864-10-09
고종,1864,07,21,3.0,1.0,1.5555555555555556,13.0,1.0,1864-07-21
고종,1864,03,06,8.0,1.0,2.176470588235294,12.0,1.0,1864-03-06
고종,1864,05,20,9.0,1.0,2.4838709677419355,14.0,1.0,1864-05-20
고종,1864,06,03,7.0,1.0,2.2777777777777777,10.0,1.0,1864-06-03
고종,1864,10,10,7.0,1.0,2.289473684210526,22.0,1.0,1864-10-10
고종,1864,03,05,6.0,1.0,2.0833333333333335,14.0,1.0,1864-03-05
고종,1864,02,10,8.0,1.0,2.303030303030303,44.0,1.0,1864-02-10
고종,1864,08,07,10.0,1.0,2.3333333333333335,35.0,1.0,1864-08-07
고종,1864,01,08,10.0,1.0,2.3333333333333335,13.0,1.0,1864-01-08
고종,1864,01,20,4.0,1.0,1.7837837837837838,16.0,1.0,1864-01-20
고종,1864,04,12,13.0,1.0,2.676470588235294,13.0,1.0,1864-04-12
고종,1864,04,22,6.0,1.0,2.34375,17.0,1.0,1864-04-22
고종,1864,01,22,7.0,1.0,2.4444444444444446,9.0,1.0,1864-01-22
고종,1864,12,06,5.0,1.0,1.7179487179487178,14.0,1.0,1864-12-06
고종,1864,04,15,7.0,1.0,2.25,10.0,1.0,1864-04-15
고종,1864,09,03,8.0,1.0,2.5945945945945947,16.0,1.0,1864-09-03
고종,1864,01,18,8.0,1.0,3.1714285714285713,16.0,1.0,1864-01-18
고종,1864,12,28,10.0,1.0,2.3157894736842106,16.0,1.0,1864-12-28
고종,1864,05,01,5.0,1.0,1.7435897435897436,16.0,1.0,1864-05-01
고종,1864,04,09,5.0,1.0,1.878787878787879,33.0,1.0,1864-04-09
고종,1864,06,24,6.0,1.0,2.3333333333333335,11.0,1.0,1864-06-24
고종,1864,04,28,5.0,1.0,2.212121212121212,13.0,1.0,1864-04-28
고종,1864,06,14,9.0,1.0,2.3793103448275863,19.0,1.0,1864-06-14
고종,1864,11,27,9.0,1.0,2.484848484848485,12.0,1.0,1864-11-27
고종,1864,06,22,6.0,1.0,2.0,14.0,1.0,1864-06-22
고종,1864,08,14,5.0,1.0,1.945945945945946,16.0,1.0,1864-08-14
고종,1864,08,18,5.0,1.0,1.88,13.0,1.0,1864-08-18
고종,1864,04,20,7.0,1.0,2.4285714285714284,13.0,1.0,1864-04-20
고종,1864,01,14,4.0,1.0,2.1176470588235294,10.0,1.0,1864-01-14
고종,1864,09,05,6.0,1.0,2.0555555555555554,11.0,1.0,1864-09-05
고종,1864,04,07,5.0,1.0,2.03125,17.0,1.0,1864-04-07
고종,1864,04,16,4.0,1.0,1.975,13.0,1.0,1864-04-16
고종,1864,01,06,3.0,1.0,1.6363636363636365,31.0,1.0,1864-01-06
고종,1864,12,03,7.0,1.0,2.59375,11.0,1.0,1864-12-03
고종,1864,05,02,6.0,1.0,2.096774193548387,22.0,1.0,1864-05-02
고종,1864,08,09,5.0,1.0,1.8275862068965518,15.0,1.0,1864-08-09
고종,1864,11,26,9.0,1.0,2.4594594594594597,14.0,1.0,1864-11-26
고종,1864,08,27,6.0,1.0,2.1379310344827585,12.0,1.0,1864-08-27
고종,1864,12,01,5.0,1.0,2.484848484848485,14.0,1.0,1864-12-01
고종,1864,08,23,6.0,1.0,1.8181818181818181,14.0,1.0,1864-08-23
고종,1864,09,04,5.0,1.0,1.7837837837837838,14.0,1.0,1864-09-04
고종,1864,06,16,5.0,1.0,1.9428571428571428,13.0,1.0,1864-06-16
고종,1864,04,08,8.0,1.0,2.25,35.0,1.0,1864-04-08
고종,1864,04,24,4.0,1.0,2.15,12.0,1.0,1864-04-24
고종,1864,08,28,7.0,1.0,2.0,14.0,1.0,1864-08-28
고종,1864,04,25,6.0,1.0,2.138888888888889,12.0,1.0,1864-04-25
고종,1864,08,17,7.0,1.0,2.212121212121212,21.0,1.0,1864-08-17
고종,1864,11,28,10.0,1.0,2.3714285714285714,21.0,1.0,1864-11-28
고종,1864,01,05,7.0,1.0,2.090909090909091,11.0,1.0,1864-01-05
고종,1864,12,04,5.0,1.0,1.7333333333333334,27.0,1.0,1864-12-04
고종,1864,04,30,5.0,1.0,1.9393939393939394,14.0,1.0,1864-04-30
고종,1864,04,11,6.0,1.0,2.3902439024390243,35.0,1.0,1864-04-11
고종,1864,04,29,6.0,1.0,1.8235294117647058,15.0,1.0,1864-04-29
고종,1864,08,30,8.0,1.0,2.1666666666666665,11.0,1.0,1864-08-30
고종,1864,08,31,7.0,1.0,1.8064516129032258,14.0,1.0,1864-08-31
고종,1864,01,01,9.0,1.0,1.9736842105263157,18.0,1.0,1864-01-01
고종,1864,01,15,6.0,1.0,2.4193548387096775,15.0,1.0,1864-01-15
고종,1864,08,12,9.0,1.0,2.107142857142857,14.0,1.0,1864-08-12
고종,1864,11,29,7.0,1.0,2.393939393939394,24.0,1.0,1864-11-29
고종,1864,01,13,7.0,1.0,1.9,18.0,1.0,1864-01-13
고종,1864,06,15,6.0,1.0,2.2941176470588234,18.0,1.0,1864-06-15
고종,1864,04,21,6.0,1.0,2.0285714285714285,11.0,1.0,1864-04-21
고종,1864,09,01,7.0,1.0,2.310344827586207,11.0,1.0,1864-09-01
고종,1864,08,20,8.0,1.0,2.0833333333333335,11.0,1.0,1864-08-20
고종,1864,04,13,10.0,1.0,2.6285714285714286,14.0,1.0,1864-04-13
고종,1864,04,10,8.0,1.0,3.033333333333333,22.0,1.0,1864-04-10
고종,1864,08,10,7.0,1.0,1.935483870967742,14.0,1.0,1864-08-10
고종,1864,06,18,11.0,1.0,2.7435897435897436,12.0,1.0,1864-06-18
고종,1864,06,20,4.0,1.0,1.9705882352941178,17.0,1.0,1864-06-20
고종,1864,11,30,9.0,1.0,2.21875,13.0,1.0,1864-11-30
고종,1864,08,22,5.0,1.0,1.9696969696969697,20.0,1.0,1864-08-22
고종,1864,12,14,7.0,1.0,2.3142857142857145,19.0,1.0,1864-12-14
고종,1864,09,02,5.0,1.0,1.71875,12.0,1.0,1864-09-02
고종,1864,04,14,5.0,1.0,2.2941176470588234,13.0,1.0,1864-04-14
고종,1864,12,13,7.0,1.0,2.3714285714285714,24.0,1.0,1864-12-13
고종,1864,12,23,8.0,1.0,2.317073170731707,12.0,1.0,1864-12-23
고종,1864,08,29,6.0,1.0,2.1515151515151514,12.0,1.0,1864-08-29
고종,1864,08,11,7.0,1.0,1.78125,15.0,1.0,1864-08-11
고종,1864,08,21,4.0,1.0,1.8064516129032258,20.0,1.0,1864-08-21
고종,1864,01,21,17.0,1.0,2.7666666666666666,24.0,1.0,1864-01-21
고종,1864,01,19,8.0,1.0,2.5588235294117645,12.0,1.0,1864-01-19
고종,1864,08,13,6.0,1.0,1.8,17.0,1.0,1864-08-13
고종,1864,08,26,7.0,1.0,2.129032258064516,15.0,1.0,1864-08-26
고종,1864,06,23,6.0,1.0,2.189189189189189,21.0,1.0,1864-06-23
고종,1864,09,06,5.0,1.0,2.111111111111111,35.0,1.0,1864-09-06
고종,1864,04,26,9.0,1.0,2.242424242424242,15.0,1.0,1864-04-26
고종,1864,11,25,10.0,1.0,2.6923076923076925,23.0,1.0,1864-11-25
